ts_code,symbol,name,list_date,delist_date,market,list_status,avg_amount_20d,pct_20d,l2_name,l1_name,l2_code,l1_code,close,pe,pe_ttm,pb,turnover_rate,total_mv,circ_mv,avg_amount_5d,vol_confirm,limit_20d,limit_10d,is_lock,is_breakout,high_20d,low_20d,pct_5d,pct_60d,drawdown_20d,has_crash_veto,pct_20d_n,market_med_20d,q0_dt_yoy,q1_dt_yoy,q0_profit_dedt,q0_dt_profit_ratio,q0_net_income,ttm_net_income,ttm_profit_dedt,ttm_ocf_ratio,roe,reduce_deduct,total_mv_n,avg_amt_5d_n,l1_leader,l1_score,l1_flag,itf_adj,l2_pe_mkt_pct,q0_dt_yoy_n,q1_dt_yoy_n,ind_med,esp_raw,l2_flags,pe_n,pb_n,roe_n,peg_n,pe_mean,val_bonus,val_penalty,close_n,high_20d_n,vol_shrink,reduce_penalty,cat_score,cat_flag,mom_rank,l4_mom_ok,l4_rel_ok,l4_score,ind_mom_cnt,alpha_excess,alpha_flag,pct_5d_n,l4_flag,big_ratio,chasing_high,overheat_flag,z_group,esp_raw_w,esp_z,esp_score,egs_base,mult,deduct,final_score,tier
000415.SZ,000415,渤海租赁,19960716,,主板,L,372873959.75000006,-3.77777777777778,未知,未知,,,4.33,,,0.8969,1.4431,2677897.7151,2335131.7438,363271994.59999996,False,0,0,False,False,4.91,4.3,-8.842105263157896,-19.666048237476808,-11.81262729124236,False,-3.77777777777778,1.410939133031408,105.19,-7938.44,909983000.0,100.2714,,,-4657257000.0,282.6881,3.0609,0,2677897.7151,363271994.59999996,1.0,1.5,PASS,False,0.4444444444444444,105.19,-7938.44,1.0,105.19,ESP-Q,,0.8969,3.0609,,99.46392506573181,0.0,0.0,4.33,4.91,False,0,72.16494845360825,,0.3195718654434251,0,0,5.0,393,-5.542091895033074,False,-8.842105263157896,,-0.04115348716241585,False,False,独立池,105.19,0.0,22.377615307527655,28.625007597588002,0.7,0.0,20.04,Other
000417.SZ,000417,合百集团,19960812,,主板,L,156244069.35,9.160305343511466,未知,未知,,,7.15,34.8043,37.3632,1.1703,6.0351,557617.203,557004.6275,323220798.2,False,0,0,False,False,7.65,6.24,1.5625,-14.473684210526304,-6.5359477124183,False,9.160305343511466,1.410939133031408,-27.2,-79.58,43178831.11,67.1671,,,153931607.66,-87.2129,1.3584,0,557617.203,323220798.2,1.0,1.5,PASS,False,0.4444444444444444,-27.2,-79.58,1.0,-28.2,ESP-Q,34.8043,1.1703,1.3584,,99.46392506573181,0.0,0.0,7.15,7.65,False,0,73.25315005727376,,0.6896024464831805,0,1,40.0,393,7.395991226256172,True,1.5625,,0.022047373744283335,False,False,独立池,-28.2,0.0,20.428765151035233,46.06169804738917,0.7,0.0,32.24,Other
000422.SZ,000422,湖北宜化,19960815,,主板,L,795688567.4,-0.7092198581560294,未知,未知,,,15.4,20.7136,17.525,2.6914,3.3058,1674880.4565,1629099.3365,679354973.6,True,0,0,False,False,17.4,15.18,-6.040268456375841,-1.9108280254776955,-11.494252873563205,False,-0.7092198581560294,1.410939133031408,655.43,17.7,128293296.15,70.8291,,,1461939137.49,288.1906,2.6207,0,1674880.4565,679354973.6,1.0,1.5,PASS,False,0.4444444444444444,655.43,17.7,1.0,655.43,ESP-Q,20.7136,2.6914,2.6207,0.03160306974047572,99.46392506573181,0.0,0.0,15.4,17.4,False,0,57.73195876288659,,0.4212538226299694,0,0,5.0,393,-2.473533975411324,False,-6.040268456375841,,-0.027277154199330512,False,False,独立池,655.43,0.0,30.41671351660171,25.902930332186322,0.7,0.0,18.13,Other
000423.SZ,000423,东阿阿胶,19960729,,主板,L,398662706.95,-5.480195333695059,未知,未知,,,52.26,19.3555,19.029,3.1182,0.8632,3365422.8822,3359535.6312,332176437.99999994,True,0,0,False,False,55.88,51.51,-3.006681514476628,-7.340425531914896,-6.478167501789556,False,-5.480195333695059,1.410939133031408,7.69,13.62,448362577.66,98.5827,,,4029192800.9100003,5.3019,4.305,0,3365422.8822,332176437.99999994,1.0,1.5,PASS,False,0.4444444444444444,7.69,13.62,1.0,7.69,,19.3555,3.1182,4.305,2.516970091027308,99.46392506573181,10.0,0.0,52.26,55.88,False,0,73.25315005727376,,0.2561162079510703,0,0,5.0,393,-7.244509450950353,False,-3.006681514476628,,-0.022104545815662395,False,False,独立池,7.69,0.0,20.95312403938153,28.666569825058435,1.0,0.0,38.67,Other
000425.SZ,000425,徐工机械,19960828,,主板,L,1399780486.95,-3.038936372269696,未知,未知,,,10.21,18.1935,18.1,1.9177,1.0001,11957145.8684,9160225.8176,1686936791.2,True,1,1,False,False,11.06,9.45,-6.927985414767546,-13.912310286677897,-7.685352622061481,False,-3.038936372269696,1.410939133031408,0.8,13.68,2023512920.97,98.3988,,,19042241345.64,94.3491,3.3405,0,11957145.8684,1686936791.2,1.0,1.5,PASS,False,0.4444444444444444,0.8,13.68,1.0,-0.19999999999999996,,18.1935,1.9177,3.3405,22.741875,99.46392506573181,10.0,0.0,10.21,11.06,False,0,73.25315005727376,,0.3440366972477064,0,0,5.0,393,-4.803250489524991,False,-6.927985414767546,,0.048692352877531674,False,False,独立池,-0.19999999999999996,0.0,20.837849822913093,28.643514981764746,1.0,0.0,38.64,Other
000426.SZ,000426,兴业银锡,19960828,,主板,L,3540762760.8999996,0.6154547526783682,未知,未知,,,44.14,45.9892,29.3814,7.24,6.6953,7837656.1519,7835756.9181,4954953974.2,True,0,0,False,False,52.69,39.61,-10.448366808683296,-12.089225253933478,-16.226988043271962,False,0.6154547526783682,1.410939133031408,137.89,12.11,890782896.21,66.592,,,4787346378.15,82.8663,13.1693,0,7837656.1519,4954953974.2,1.0,1.5,PASS,False,0.4444444444444444,137.89,12.11,1.0,137.89,ESP-Q,45.9892,7.24,13.1693,0.33352092247443615,99.46392506573181,0.0,0.0,44.14,52.69,False,0,20.73310423825888,CAT-0,0.4740061162079511,0,0,5.0,393,-1.1488593645769263,False,-10.448366808683296,,-0.026826438806145214,False,False,独立池,137.89,0.0,22.85536776361358,13.291004824200378,0.35,0.0,4.65,Other
000506.SZ,000506,招金黄金,19930312,,主板,L,522564919.7000001,-17.43853630646083,未知,未知,,,14.44,84.4468,38.3979,15.0884,3.896,1341501.6469,1341052.8517,525971769.8,False,0,0,False,False,17.74,14.26,-14.353499406880188,-27.582748244734212,-18.602029312288604,False,-17.43853630646083,1.410939133031408,2261.77,190.74,58521262.6,31.227,,,210738395.12,6.0492,23.6036,0,1341501.6469,525971769.8,1.0,1.5,PASS,False,0.4444444444444444,2261.77,190.74,1.0,2261.77,ESP-Q,84.4468,15.0884,23.6036,0.03733659921212148,99.46392506573181,0.0,0.0,14.44,17.74,False,0,73.25315005727376,,0.02522935779816514,0,0,5.0,393,-19.202850423716125,False,-14.353499406880188,,-0.03676562267276012,False,False,独立池,1995.8175999999994,0.0,50.0,34.47594501718213,0.7,0.0,24.13,Other
000513.SZ,000513,丽珠集团,19931028,,主板,L,187888185.35000002,-10.388856645385957,未知,未知,,,30.88,13.5518,13.9645,1.8897,1.0493,2741857.344,1754415.6839,199537426.0,True,0,0,False,False,34.64,30.77,-4.896827841084073,-12.989574528036075,-10.854503464203235,False,-10.388856645385957,1.410939133031408,-6.48,1.51,578656894.22,100.303,,,5558298804.58,95.7285,4.0631,0,2741857.344,199537426.0,1.0,1.5,PASS,False,0.4444444444444444,-6.48,1.51,1.0,-7.48,,13.5518,1.8897,4.0631,,99.46392506573181,10.0,0.0,30.88,34.64,False,0,78.57961053837343,,0.10779816513761468,0,0,5.0,393,-12.15317076264125,False,-4.896827841084073,,-0.05763665493737191,False,False,独立池,-7.48,0.0,20.73148780822485,30.220180723157,1.0,0.0,40.22,Other
000519.SZ,000519,中兵红箭,19931008,,主板,L,467775735.49999994,-0.45300113250283935,未知,未知,,,17.58,587.1345,108.6667,2.3523,2.0493,2448118.6904,2448118.6904,629617799.2,True,0,0,False,False,18.67,17.03,-3.4596375617792607,-6.687898089171984,-5.838243170862367,False,-0.45300113250283935,1.410939133031408,142.38,109.31,54810497.8,100.3303,,,-22793279.629999995,1022.1934,0.5266,0,2448118.6904,629617799.2,1.0,1.5,PASS,False,0.4444444444444444,142.38,109.31,1.0,142.38,|VAL-X,587.1345,2.3523,0.5266,4.123714707121787,99.46392506573181,0.0,15.0,17.58,18.67,False,0,93.24169530355097,,0.43119266055045874,0,0,5.0,393,-2.217315249758134,False,-3.4596375617792607,,-0.007299015486840034,False,False,独立池,142.38,0.0,22.92096741278257,35.0567020736218,1.0,15.0,20.06,Other
000528.SZ,000528,柳工,19931118,,主板,L,439468382.45000005,-1.6546018614270963,未知,未知,,,9.51,12.0371,12.4322,1.0181,1.8831,1937040.6097,1934348.7101,772307395.6,False,0,0,False,False,10.54,9.41,-5.841584158415836,-19.269949066213922,-9.77229601518026,False,-1.6546018614270963,1.410939133031408,-8.69,24.58,559194630.99,92.2675,,,4440948770.05,-78.1887,3.2161,0,1937040.6097,772307395.6,1.0,1.5,PASS,False,0.4444444444444444,-8.69,24.58,1.0,-9.69,ESP-Q,12.0371,1.0181,3.2161,,99.46392506573181,10.0,0.0,9.51,10.54,False,0,73.25315005727376,,0.38149847094801226,0,0,5.0,393,-3.418915978682391,False,-5.841584158415836,,-0.025956322573110126,False,False,独立池,-9.69,0.0,20.699199339480202,28.615784885078167,0.7,0.0,30.03,Other
000531.SZ,000531,穗恒运Ａ,19940106,,主板,L,203172452.1,6.79758308157099,未知,未知,,,7.07,24.3398,18.473,1.0595,2.8173,736270.7417,643190.06,232417430.2,True,0,0,False,False,7.65,6.56,-2.4827586206896513,11.338582677165366,-7.581699346405224,False,6.79758308157099,1.410939133031408,57.17,0.4,118055887.13,61.0017,,,922795904.96,92.8664,2.8263,0,736270.7417,232417430.2,1.0,1.5,PASS,False,0.4444444444444444,57.17,0.4,1.0,57.17,ESP-Q,24.3398,1.0595,2.8263,0.42574427147105126,99.46392506573181,0.0,0.0,7.07,7.65,False,0,73.25315005727376,,0.6399082568807339,0,1,55.0,393,5.033268964315695,True,-2.4827586206896513,,-0.005122937858960818,False,False,独立池,57.17,0.0,21.676035095257124,53.81115203623355,0.7,0.0,37.67,Other
000533.SZ,000533,顺钠股份,19940103,,主板,L,1358428347.4500003,-15.446650124069484,未知,未知,,,13.63,92.3578,94.7652,9.5514,11.6065,941582.208,933521.9712,1233202452.4,False,1,1,False,False,16.78,12.51,2.7128862094951023,18.5217391304348,-18.772348033373063,False,-15.446650124069484,1.410939133031408,-30.23,4.01,12646562.55,74.7697,,,220185358.85999998,18.0736,1.7306,0,941582.208,1233202452.4,1.0,1.5,PASS,False,0.4444444444444444,-30.23,4.01,1.0,-31.23,ESP-Q,92.3578,9.5514,1.7306,,99.46392506573181,0.0,0.0,13.63,16.78,False,0,84.65063001145475,,0.03746177370030581,0,0,5.0,393,-17.210964241324778,False,2.7128862094951023,,0.008295710016666683,False,False,独立池,-31.23,0.0,20.384496345471305,31.972088272530687,0.7,0.0,22.38,Other
000534.SZ,000534,万泽股份,19940110,,主板,L,1135885895.5,-11.622334052240578,未知,未知,,,36.88,95.3827,93.1236,10.9409,4.0457,1879214.927,1847358.0752,1186821504.1999998,True,0,0,False,False,46.3,36.51,-3.8832421162366293,16.414141414141415,-20.34557235421165,False,-11.622334052240578,1.410939133031408,4.02,8.88,71867508.63,92.7703,,,513484930.13,-31.4846,4.6654,1,1879214.927,1186821504.1999998,1.0,1.5,PASS,False,0.4444444444444444,4.02,8.88,1.0,4.02,ESP-Q,95.3827,10.9409,4.6654,23.727039800995026,99.46392506573181,0.0,0.0,36.88,46.3,False,10,72.96678121420389,,0.0856269113149847,0,0,5.0,393,-13.386648169495873,False,-3.8832421162366293,,-0.017019871698989743,False,False,独立池,4.02,0.0,20.899504727031825,28.56993530966753,0.7,10.0,10.0,Other
000536.SZ,000536,华映科技,19931126,,主板,L,150050685.95000002,-7.9999999999999964,未知,未知,,,3.91,,,12.8746,1.6284,1081518.826,1080365.2638,171205368.2,False,0,0,False,False,4.31,3.8,-4.1666666666666625,-16.631130063965895,-9.280742459396741,False,-7.9999999999999964,1.410939133031408,4.73,9.03,-223876376.47,,,,-2467794400.51,,-22.8221,0,1081518.826,171205368.2,1.0,1.5,PASS,False,0.4444444444444444,4.73,9.03,1.0,4.73,,,12.8746,-22.8221,,99.46392506573181,0.0,0.0,3.91,4.31,False,0,96.10538373424971,,0.17010703363914373,0,0,5.0,393,-9.76431411725529,False,-4.1666666666666625,,-0.035363145172557696,False,False,独立池,4.73,0.0,20.9098779454973,35.51359070937437,1.0,0.0,35.51,Other
000537.SZ,000537,绿发电力,19931210,,主板,L,821784160.7000002,5.817452357071207,未知,未知,,,10.55,27.0858,34.1299,1.0897,3.2891,2168782.3834,2168782.3834,979783463.6,True,1,0,False,False,11.72,9.84,-2.7649769585253337,23.68112543962486,-9.982935153583616,False,5.817452357071207,1.410939133031408,-65.12,-2.81,88495989.8,99.4753,,,2398652954.2,307.1907,0.4477,0,2168782.3834,979783463.6,1.0,1.5,PASS,False,0.4444444444444444,-65.12,-2.81,1.0,-66.12,,27.0858,1.0897,0.4477,,99.46392506573181,0.0,0.0,10.55,11.72,False,0,77.20504009163804,,0.6207951070336392,0,1,55.0,393,4.053138239815912,False,-2.7649769585253337,,-0.013953429934881433,False,False,独立池,-66.12,0.0,19.87474762397779,54.636461552286974,1.0,0.0,54.64,Tier2
000538.SZ,000538,云南白药,19931215,,主板,L,447231428.6999999,-8.650394831299357,未知,未知,,,50.9,17.6228,17.2786,2.3126,0.4484,9081896.6493,9024230.8533,474501771.2,False,0,0,False,False,55.81,50.8,-3.2687191182059983,-11.2157683586255,-8.797706504210723,False,-8.650394831299357,1.410939133031408,4.12,7.55,1965172511.31,96.4593,,,14840595650.859999,35.1042,4.9605,0,9081896.6493,474501771.2,1.0,1.5,PASS,False,0.4444444444444444,4.12,7.55,1.0,4.12,,17.6228,2.3126,4.9605,4.277378640776699,99.46392506573181,10.0,0.0,50.9,55.81,False,0,73.25315005727376,,0.1551987767584098,0,0,5.0,393,-10.414708948554651,False,-3.2687191182059983,,-0.06924420810391904,False,False,独立池,4.12,0.0,20.900965743717105,28.656138165925547,1.0,0.0,38.66,Other
000543.SZ,000543,皖能电力,19931220,,主板,L,349331052.24999994,3.5626535626535505,未知,未知,,,8.43,8.8918,8.8891,1.0884,2.7283,1910965.788,1910965.788,520923261.1999999,False,0,0,False,False,8.8,7.96,0.5966587112171684,5.639097744360888,-4.20454545454546,False,3.5626535626535505,1.410939133031408,0.02,2.28,436656607.81,98.2895,,,5487547849.809999,220.4201,2.5443,0,1910965.788,520923261.1999999,1.0,1.5,PASS,False,0.4444444444444444,0.02,2.28,1.0,-0.98,,8.8918,1.0884,2.5443,444.59,99.46392506573181,0.0,0.0,8.43,8.8,False,0,73.25315005727376,,0.5527522935779816,0,1,40.0,393,1.798339445398256,False,0.5966587112171684,,-0.019295548446041717,False,False,独立池,-0.98,0.0,20.826453892767923,46.14123579573571,1.0,0.0,46.14,Other
000551.SZ,000551,创元科技,19940106,,主板,L,376321961.0,20.521861777150917,未知,未知,,,17.09,28.085,24.3871,2.7205,6.4809,828408.7756,828091.1682,479179464.59999996,False,1,1,False,False,17.72,14.02,-0.17523364485981796,11.992136304062907,-3.5553047404063176,False,20.521861777150917,1.410939133031408,33.6,27.35,105317114.62,84.8056,,,760152772.6,78.4805,4.1744,0,828408.7756,479179464.59999996,1.0,1.5,PASS,False,0.4444444444444444,33.6,27.35,1.0,33.6,,28.085,2.7205,4.1744,0.8358630952380952,99.46392506573181,0.0,0.0,17.09,17.72,False,0,73.25315005727376,CHASE,0.8486238532110092,1,1,75.0,393,18.75754765989562,True,-0.17523364485981796,,-0.03532258935628882,True,False,独立池,33.6,0.0,21.33167346253708,63.74227970968954,1.0,0.0,63.74,Tier2
000552.SZ,000552,甘肃能化,19940106,,主板,L,357508912.65000004,4.924242424242431,未知,未知,,,2.77,,,0.9071,2.346,1482452.6802,1032049.7844,238217677.6,True,0,0,False,False,3.03,2.51,-1.4234875444839923,12.145748987854233,-8.580858085808574,False,4.924242424242431,1.410939133031408,70.82,-149.63,32836640.82,50.3383,,,-1081349081.03,131.1543,0.3945,0,1482452.6802,238217677.6,1.0,1.5,PASS,False,0.4444444444444444,70.82,-149.63,1.0,70.82,ESP-Q,,0.9071,0.3945,,99.46392506573181,0.0,0.0,2.77,3.03,True,0,73.25315005727376,,0.595565749235474,0,1,55.0,393,3.1599283069871364,False,-1.4234875444839923,,-0.0426112806829149,False,False,独立池,70.82,0.0,21.875463872797578,53.851037791741646,0.7,0.0,37.7,Other
000554.SZ,000554,泰山石油,19931215,,主板,L,182035061.25,-5.388471177944865,未知,未知,,,7.55,23.4719,21.4849,3.0496,4.4421,362998.9551,273803.1637,141071794.0,True,0,0,False,False,8.31,7.5,-5.506883604505641,-7.019704433497531,-9.145607701564384,False,-5.388471177944865,1.410939133031408,26.1,47.87,67372939.29,100.1563,,,436119737.95000005,77.445,5.8357,0,362998.9551,141071794.0,1.0,1.5,PASS,False,0.4444444444444444,26.1,47.87,1.0,26.1,,23.4719,3.0496,5.8357,0.8993065134099617,99.46392506573181,0.0,0.0,7.55,8.31,True,0,73.25315005727376,,0.2599388379204893,0,0,5.0,393,-7.152785295200159,False,-5.506883604505641,,-0.0499035278421008,False,False,独立池,26.1,0.0,21.222097211141225,28.720364459410373,1.0,0.0,28.72,Other
000555.SZ,000555,神州信息,19940408,,主板,L,540154009.3000001,-13.937500000000004,未知,未知,,,13.77,238.1147,236.1525,2.3625,2.3059,1343641.3997,1342067.6953,413795196.0,False,0,0,False,False,16.9,13.55,-7.335127860026914,-24.048538334252623,-18.5207100591716,False,-13.937500000000004,1.410939133031408,1.91,102.39,-98348540.61,,,,-311851524.39,,-1.6258,0,1343641.3997,413795196.0,1.0,1.5,PASS,False,0.4444444444444444,1.91,102.39,1.0,1.91,,238.1147,2.3625,-1.6258,124.66738219895288,99.46392506573181,0.0,10.0,13.77,16.9,True,0,73.25315005727376,,0.05045871559633028,0,0,5.0,393,-15.701814117255298,False,-7.335127860026914,,-0.05012131847451679,False,False,独立池,1.91,0.0,20.868677274972462,28.64968047217662,1.0,10.0,18.65,Other
000559.SZ,000559,万向钱潮,19940110,,主板,L,1905878006.8999999,7.493857493857492,未知,未知,,,17.5,56.0255,58.6562,6.609,5.373,5801877.277,5800110.4683,2046458290.6000004,True,0,0,False,False,18.78,15.6,-1.6853932584269704,-1.4084507042253502,-6.815761448349312,False,7.493857493857492,1.410939133031408,-21.93,-1.72,224830772.55,91.0966,,,2396743754.68,-15.2308,2.8197,0,5801877.277,2046458290.6000004,1.0,1.5,PASS,False,0.4444444444444444,-21.93,-1.72,1.0,-22.93,ESP-Q,56.0255,6.609,2.8197,,99.46392506573181,0.0,0.0,17.5,18.78,False,0,74.1122565864834,,0.6567278287461774,0,1,55.0,393,5.729543376602198,True,-1.6853932584269704,,-0.011578110564541909,False,False,独立池,-22.93,0.0,20.505760730349387,53.834829122014895,0.7,0.0,37.68,Other
000560.SZ,000560,我爱我家,19940202,,主板,L,318120225.84999996,2.3569023569023573,未知,未知,,,3.04,,,0.7715,3.8731,716072.2587,710884.603,458482292.0,True,0,0,False,False,3.42,2.85,-8.982035928143706,-14.366197183098583,-11.111111111111105,False,2.3569023569023573,1.410939133031408,-61.16,-207.66,8778666.1,161.0494,,,68344286.10999998,2727.15,0.0587,0,716072.2587,458482292.0,1.0,1.5,PASS,False,0.4444444444444444,-61.16,-207.66,1.0,-62.16,,,0.7715,0.0587,,99.46392506573181,0.0,0.0,3.04,3.42,False,0,73.25315005727376,,0.518348623853211,0,0,5.0,393,0.5925882396470628,False,-8.982035928143706,,-0.02240627440593179,False,False,独立池,-62.16,0.0,19.932603884714798,28.462465794125087,1.0,0.0,28.46,Other
000564.SZ,000564,供销大集,19940110,,主板,L,401185997.79999995,-12.234042553191493,未知,未知,,,1.65,,,2.0569,1.4146,2979580.4534,2490655.1216,398722666.4,False,0,0,False,False,1.94,1.64,-7.8212290502793325,-30.08474576271186,-14.948453608247425,False,-12.234042553191493,1.410939133031408,-221.26,-17.65,-104739297.48,,,,-1242556269.59,,-0.9504,0,2979580.4534,398722666.4,1.0,1.5,PASS,False,0.4444444444444444,-221.26,-17.65,1.0,-222.26,,,2.0569,-0.9504,,99.46392506573181,0.0,0.0,1.65,1.94,False,0,90.14891179839634,,0.07186544342507645,0,0,5.0,393,-13.998356670446787,False,-7.8212290502793325,,-0.05142040076576531,False,False,独立池,-222.26,0.0,17.593516171584607,33.06337677383582,1.0,0.0,33.06,Other
000567.SZ,000567,海德股份,19940525,,主板,L,249888714.10000005,20.30075187969924,未知,未知,,,6.4,32.4927,17.6758,2.0767,1.3182,1250938.9792,1247065.4931,265598764.2,True,2,2,False,False,7.05,5.26,-7.111756168359928,8.108108108108114,-9.21985815602836,False,20.30075187969924,1.410939133031408,323.04,30.94,418335557.25,99.6595,,,1082852992.66,5.7711,7.2194,0,1250938.9792,265598764.2,1.0,1.5,PASS,False,0.4444444444444444,323.04,30.94,1.0,323.04,,32.4927,2.0767,7.2194,0.1005841381872214,99.46392506573181,0.0,0.0,6.4,7.05,False,0,77.20504009163804,CHASE,0.8478593272171254,1,1,100.0,393,18.536437762443946,True,-7.111756168359928,,-0.038640394152472245,True,False,独立池,323.04,0.0,25.560440156405928,78.2736000587726,1.0,0.0,78.27,Tier2
000568.SZ,000568,泸州老窖,19940509,,主板,L,994196474.4,-11.72761664564943,未知,未知,,,91.0,12.3673,13.4669,2.5959,0.931,13394671.8633,13388433.2127,1212176512.8000002,True,0,0,False,False,103.81,90.75,-6.098441853265912,-24.973204715969988,-12.339851652056645,False,-11.72761664564943,1.410939133031408,-19.84,-19.7,3683573536.09,99.3292,,,32835214172.4,91.3449,7.316,0,13394671.8633,1212176512.8000002,1.0,1.5,PASS,False,0.4444444444444444,-19.84,-19.7,1.0,-20.84,,12.3673,2.5959,7.316,,99.46392506573181,10.0,0.0,91.0,103.81,False,0,73.25315005727376,,0.08027522935779817,0,0,5.0,393,-13.491930762904724,False,-6.098441853265912,,-0.05715866460041093,False,False,独立池,-20.84,0.0,20.5362959790717,28.583204212996467,1.0,0.0,38.58,Other
000570.SZ,000570,苏常柴Ａ,19940701,,主板,L,260494439.85000002,5.5464926590538255,未知,未知,,,6.47,89.8414,56.0257,1.2927,2.9217,456583.052,359533.052,142714958.4,True,1,0,False,False,6.95,6.07,-5.27086383601757,6.239737274220025,-6.9064748201438935,False,5.5464926590538255,1.410939133031408,34.72,-61.15,54518288.34,73.2823,,,146942573.25,-331.2789,2.1332,0,456583.052,142714958.4,1.0,1.5,PASS,False,0.4444444444444444,34.72,-61.15,1.0,34.72,ESP-Q,89.8414,1.2927,2.1332,2.587597926267281,99.46392506573181,0.0,0.0,6.47,6.95,True,0,84.65063001145475,,0.6154434250764526,0,1,55.0,393,3.782178541798531,False,-5.27086383601757,,-0.022332412313520813,False,False,独立池,34.72,0.0,21.348036849412196,57.164796373318865,0.7,0.0,40.02,Other
000571.SZ,000571,新大洲A,19940525,,主板,L,155117856.74999997,2.7079303675048294,未知,未知,,,5.31,,,295.5077,3.8517,445577.499,432229.8317,235321261.00000003,True,1,0,False,False,6.22,4.81,1.724137931034475,-21.333333333333336,-14.63022508038585,False,2.7079303675048294,1.410939133031408,-2.52,-53.33,-31104518.66,,,,-335084488.29999995,,-115.1782,0,445577.499,235321261.00000003,1.0,1.5,PASS,False,0.4444444444444444,-2.52,-53.33,1.0,-3.52,,,295.5077,-115.1782,,99.46392506573181,0.0,0.0,5.31,6.22,False,0,30.355097365406642,CAT-0,0.5298165137614679,0,0,5.0,393,0.9436162502495349,False,1.724137931034475,,-0.01035563042625217,False,False,独立池,-3.52,0.0,20.78934406896186,15.764398023414365,0.5,0.0,7.88,Other
